,v,vw,o,c,h,l,t,n
1553,10285,713.3168,713.3205,713.0400,713.5300,713.0400,2024-02-13,14:47:55,221
1554,17528,713.0795,713.2831,713.1301,713.5300,712.7400,2024-02-13,14:48:00,384
1555,15715,713.5645,713.4906,713.5000,713.8500,713.2600,2024-02-13,14:48:05,265
1556,17825,713.5040,713.3719,713.0217,713.8500,712.8501,2024-02-13,14:48:10,367
1557,14768,713.0978,712.9450,713.1750,713.3999,712.8500,2024-02-13,14:48:15,257
1558,32093,713.1634,713.1800,713.2300,713.6399,712.9400,2024-02-13,14:48:20,354
1559,20599,713.4632,713.2500,713.6755,713.8700,713.0000,2024-02-13,14:48:25,340
1560,13945,713.5078,713.5600,713.4591,713.8000,713.2500,2024-02-13,14:48:30,298
1561,38816,713.8143,713.5200,713.8900,714.2500,712.2300,2024-02-13,14:48:35,526
1562,32463,714.3111,714.1000,714.4250,714.6300,713.5400,2024-02-13,14:48:40,453
1563,30158,714.6116,714.5200,714.2900,714.8000,714.2900,2024-02-13,14:48:45,489
1564,22462,713.9926,714.3400,714.1736,714.5600,713.6400,2024-02-13,14:48:50,444
1565,24214,714.6042,714.2000,714.8650,714.9900,713.8400,2024-02-13,14:48:55,444
1566,58722,715.1857,714.9600,714.9350,715.7000,714.7001,2024-02-13,14:49:00,1136
1567,24781,714.5660,714.9350,714.5000,714.9847,714.0199,2024-02-13,14:49:05,480
1568,27760,713.8490,714.2126,713.5600,714.6008,713.4100,2024-02-13,14:49:10,603
1569,21497,713.5072,713.4201,714.1307,714.1700,713.4100,2024-02-13,14:49:15,399
1570,19342,713.8006,713.8200,713.7150,714.3199,713.5000,2024-02-13,14:49:20,273
1571,8360,713.7440,713.7100,713.7550,713.9900,713.5301,2024-02-13,14:49:25,228
1572,22890,713.4421,713.8000,713.7753,713.9600,713.0000,2024-02-13,14:49:30,489
1573,15567,713.7057,713.6253,713.5243,713.9669,713.1000,2024-02-13,14:49:35,248
1574,20920,713.1369,713.4650,713.0457,713.4896,712.8000,2024-02-13,14:49:40,451
1575,12191,713.3416,713.0811,713.2000,713.6200,713.0811,2024-02-13,14:49:45,279
1576,17692,712.8650,713.1200,712.7650,713.3700,712.5301,2024-02-13,14:49:50,376
1577,14037,713.0323,712.8982,712.9900,713.2950,712.7650,2024-02-13,14:49:55,237
1578,21348,713.4358,713.0000,713.4739,713.8391,713.0000,2024-02-13,14:50:00,318
1579,11054,713.2141,713.4220,713.3500,713.6500,712.8500,2024-02-13,14:50:05,245
1580,17279,712.7585,713.3437,712.6299,713.3450,712.4500,2024-02-13,14:50:10,409
1581,24443,712.5235,712.2701,712.5729,713.0699,712.1800,2024-02-13,14:50:15,348
1582,13467,712.4988,712.5000,712.6763,712.8899,712.1400,2024-02-13,14:50:20,257
1583,8188,712.7692,712.8562,712.8000,712.9500,712.5262,2024-02-13,14:50:25,176
1584,22112,712.6154,712.9500,712.7199,712.9900,712.3100,2024-02-13,14:50:30,295
1585,10980,712.5605,712.6200,712.6150,712.7999,712.2400,2024-02-13,14:50:35,205
1586,33708,712.1151,712.7600,711.8000,712.8000,711.7100,2024-02-13,14:50:40,594
1587,28061,711.9656,711.9994,712.3000,712.4200,711.6000,2024-02-13,14:50:45,355
1588,24508,712.4208,712.3500,712.4000,712.7699,712.0600,2024-02-13,14:50:50,309
1589,19818,712.0300,712.5524,711.9600,712.5524,711.6900,2024-02-13,14:50:55,235
1590,12587,712.3097,711.9100,712.0263,712.6716,711.9100,2024-02-13,14:51:00,260
1591,14679,712.8003,712.5000,712.9260,713.1900,712.4000,2024-02-13,14:51:05,303
1592,19367,713.3910,713.1900,712.9900,713.6300,712.9900,2024-02-13,14:51:10,329
1593,9324,713.1854,713.2400,713.3700,713.4951,712.9700,2024-02-13,14:51:15,202
1594,13804,713.5863,713.4500,713.4801,713.8000,713.3250,2024-02-13,14:51:20,228
1595,27772,714.0430,713.7806,714.1500,714.3800,713.6500,2024-02-13,14:51:25,499
1596,24356,713.3178,714.1498,712.9712,714.1498,712.5501,2024-02-13,14:51:30,428
1597,23066,712.7783,712.9800,712.4900,713.5899,712.2601,2024-02-13,14:51:35,441
1598,15680,712.3041,712.2601,712.4041,712.8299,712.0000,2024-02-13,14:51:40,249
1599,10619,712.5194,712.2331,712.0700,712.8300,712.0700,2024-02-13,14:51:45,260
1600,10362,712.4072,712.0600,712.8000,712.9526,712.0500,2024-02-13,14:51:50,235
1601,12319,712.6765,712.8000,712.6900,712.9399,712.5600,2024-02-13,14:51:55,167
1602,8576,712.6481,712.6900,712.6100,712.8600,712.5200,2024-02-13,14:52:00,135
1603,31002,712.3924,712.5553,712.2140,712.8047,712.0300,2024-02-13,14:52:05,544
1604,45851,711.5245,712.1800,711.0000,712.3499,710.9500,2024-02-13,14:52:10,874
1605,27750,711.2281,710.9550,711.2800,711.6800,710.8500,2024-02-13,14:52:15,475
1606,5300,711.5978,711.6051,711.5450,711.9300,711.3908,2024-02-13,14:52:20,156
1607,9281,711.6043,711.4350,711.6000,711.8441,711.3400,2024-02-13,14:52:25,207
1608,16798,711.5530,711.4600,711.5000,711.9424,711.3681,2024-02-13,14:52:30,292
1609,18902,711.3028,711.4254,711.2150,711.5899,711.0000,2024-02-13,14:52:35,303
1610,25468,710.8563,711.2400,711.1198,711.2400,710.5400,2024-02-13,14:52:40,496
1611,11062,711.0763,711.0800,711.0150,711.2500,710.9700,2024-02-13,14:52:45,223
1612,16370,710.7573,711.0800,710.8200,711.1600,710.5100,2024-02-13,14:52:50,254
1613,28511,710.6226,710.8050,710.3950,710.9300,710.3950,2024-02-13,14:52:55,420
1614,14642,710.3865,710.3100,710.4210,710.6299,710.2400,2024-02-13,14:53:00,289
1615,75832,709.7604,710.5298,709.5100,710.5298,709.2800,2024-02-13,14:53:05,1294
1616,21820,709.3806,709.6700,709.3100,709.7300,709.1000,2024-02-13,14:53:10,331
1617,20420,709.2117,709.3399,709.1900,709.3560,709.0500,2024-02-13,14:53:15,389
1618,33013,709.0990,709.1900,709.4415,709.5200,708.8500,2024-02-13,14:53:20,572
1619,28106,710.3583,709.6335,710.7650,710.9800,709.2301,2024-02-13,14:53:25,450
1620,26997,710.8852,710.9651,711.0000,711.1300,710.2650,2024-02-13,14:53:30,423
1621,34198,710.7762,711.1100,710.3400,711.1299,710.1300,2024-02-13,14:53:35,389
1622,14756,710.7199,710.2500,710.8645,711.1099,710.2500,2024-02-13,14:53:40,250
1623,22047,710.9353,710.8900,711.4400,711.4400,710.5900,2024-02-13,14:53:45,409
1624,17058,711.5850,711.0250,711.8400,711.8500,711.0250,2024-02-13,14:53:50,271
1625,12599,711.3893,711.6600,711.3760,711.8400,711.0500,2024-02-13,14:53:55,213
1626,16647,711.8384,711.4900,711.8385,712.0200,711.2100,2024-02-13,14:54:00,286
1627,39300,712.5310,711.8500,712.9799,713.0000,711.8250,2024-02-13,14:54:05,470
1628,37449,712.9741,712.7050,713.1100,713.5000,712.4507,2024-02-13,14:54:10,548
1629,18598,713.5091,713.1000,713.8200,713.9600,713.1000,2024-02-13,14:54:15,313
1630,39432,713.4871,713.5101,713.8500,713.9500,713.1600,2024-02-13,14:54:20,548
1631,50401,713.8610,713.7677,713.9900,714.1200,713.3501,2024-02-13,14:54:25,607
1632,24082,713.5290,713.7530,713.0340,713.9999,713.0000,2024-02-13,14:54:30,404
1633,16102,713.0086,713.1676,713.2000,713.2300,712.8000,2024-02-13,14:54:35,284
1634,6216,713.2133,713.1386,713.3467,713.3600,713.0001,2024-02-13,14:54:40,155
1635,10883,712.9989,713.2061,712.4701,713.3800,712.4701,2024-02-13,14:54:45,213
1636,21975,712.4580,712.9108,712.3400,712.9285,712.1400,2024-02-13,14:54:50,288
1637,8854,712.5013,712.3400,712.4446,712.8699,712.3300,2024-02-13,14:54:55,153
1638,16719,711.8821,712.5776,711.6300,712.5900,711.2400,2024-02-13,14:55:00,343
1639,18204,711.3218,711.5124,711.2699,711.7775,710.8700,2024-02-13,14:55:05,304
1640,22190,710.9121,711.0640,710.8160,711.2000,710.4200,2024-02-13,14:55:10,363
1641,16127,710.7512,710.5600,710.8050,711.0300,710.4300,2024-02-13,14:55:15,312
1642,20068,710.5229,710.9200,710.5700,710.9700,710.1200,2024-02-13,14:55:20,335
1643,13814,710.9132,710.7900,711.0080,711.0850,710.3821,2024-02-13,14:55:25,220
1644,12667,710.6064,710.9700,710.3780,711.1015,710.2100,2024-02-13,14:55:30,259
1645,7312,710.4199,710.3500,710.5100,710.5200,710.2150,2024-02-13,14:55:35,227
1646,38621,710.2308,710.2450,710.2600,710.4900,709.9800,2024-02-13,14:55:40,587
1647,14322,709.9182,710.3050,709.6800,710.3440,709.6300,2024-02-13,14:55:45,265
1648,15965,710.1020,710.0200,710.3100,710.4100,709.6600,2024-02-13,14:55:50,298
1649,9964,710.0555,710.2000,709.7950,710.4031,709.6400,2024-02-13,14:55:55,239
1650,37948,709.9770,709.7900,710.0500,710.4100,709.5200,2024-02-13,14:56:00,414
1651,11210,709.9881,709.9750,710.0682,710.2299,709.6800,2024-02-13,14:56:05,166
1652,13437,710.2463,710.0500,710.2500,710.4300,710.0500,2024-02-13,14:56:10,284
1653,22241,709.6072,710.2000,709.5700,710.2000,709.1500,2024-02-13,14:56:15,414
1654,14638,709.2422,709.1500,709.4100,709.4800,709.0116,2024-02-13,14:56:20,333
1655,18709,709.8826,709.3027,709.9475,710.1700,709.2345,2024-02-13,14:56:25,326
1656,15937,709.8851,709.9475,709.9343,710.1369,709.5800,2024-02-13,14:56:30,291
1657,6668,709.6461,709.8599,709.6800,709.8599,709.4900,2024-02-13,14:56:35,166
1658,14242,709.8424,709.6450,709.8949,710.0725,709.5450,2024-02-13,14:56:40,260
1659,10792,709.9043,709.8800,710.0050,710.0700,709.5101,2024-02-13,14:56:45,184
1660,15108,709.9794,709.9200,709.9700,710.1800,709.7300,2024-02-13,14:56:50,323
1661,13189,709.7915,709.8750,709.7550,709.9500,709.6350,2024-02-13,14:56:55,197
1662,9044,709.9997,709.8200,710.0800,710.0800,709.8200,2024-02-13,14:57:00,202
1663,15819,710.0176,710.1650,709.8750,710.1800,709.8159,2024-02-13,14:57:05,241
1664,25093,710.4363,709.8750,710.7600,711.0000,709.8000,2024-02-13,14:57:10,420
1665,17347,711.0707,710.7600,711.1556,711.3000,710.7600,2024-02-13,14:57:15,275
1666,13475,710.5975,710.9900,710.0809,711.2050,709.9500,2024-02-13,14:57:20,314
1667,6943,710.1868,709.9750,710.3918,710.4300,709.9750,2024-02-13,14:57:25,163
1668,35809,709.7513,710.1700,709.2996,710.3600,709.2000,2024-02-13,14:57:30,719
1669,19480,709.3526,709.3050,709.5300,709.7399,709.1000,2024-02-13,14:57:35,305
1670,15601,709.3804,709.5900,709.4459,709.7399,709.0200,2024-02-13,14:57:40,263
1671,16023,709.7965,709.7000,709.7700,710.0000,709.5500,2024-02-13,14:57:45,276
1672,13046,709.8430,709.6700,709.7769,710.0000,709.6300,2024-02-13,14:57:50,257
1673,13495,709.6609,709.8949,709.5950,710.0000,709.3900,2024-02-13,14:57:55,237
1674,33000,708.9617,709.4679,708.8800,709.5500,708.6000,2024-02-13,14:58:00,653
1675,25241,709.0869,708.8922,709.5150,709.7699,708.6401,2024-02-13,14:58:05,277
1676,5371,709.4951,709.5014,709.4850,709.6994,709.2701,2024-02-13,14:58:10,138
1677,12571,709.3420,709.5450,709.1892,709.6400,709.1100,2024-02-13,14:58:15,209
1678,24019,709.7239,709.1025,709.5700,710.2000,709.0301,2024-02-13,14:58:20,415
1679,11016,710.4202,710.2000,710.3750,710.8200,710.1375,2024-02-13,14:58:25,241
1680,23513,710.9375,710.2500,711.1550,711.6200,710.2500,2024-02-13,14:58:30,460
1681,18860,711.2760,711.4150,711.1075,711.6165,710.7501,2024-02-13,14:58:35,317
1682,12233,711.3886,711.2100,711.5414,711.5729,710.9949,2024-02-13,14:58:40,209
1683,12730,711.2618,711.3950,711.1165,711.4096,711.0100,2024-02-13,14:58:45,248
1684,6738,711.3190,711.2800,711.0700,711.5800,711.0501,2024-02-13,14:58:50,194
1685,19113,710.9451,711.2500,710.8650,711.3699,710.5800,2024-02-13,14:58:55,375
1686,8162,710.5371,710.8400,710.3473,710.9700,710.1200,2024-02-13,14:59:00,191
1687,9203,710.2892,710.3461,710.1350,710.4899,710.1350,2024-02-13,14:59:05,161
1688,10100,710.2938,710.2700,710.1750,710.4999,710.0200,2024-02-13,14:59:10,222
1689,9972,710.1500,710.1785,710.3100,710.4700,709.9200,2024-02-13,14:59:15,221
1690,25481,709.9691,710.2050,709.9870,710.4000,709.5700,2024-02-13,14:59:20,484
1691,8783,709.7726,709.9050,709.7980,709.9799,709.5000,2024-02-13,14:59:25,193
1692,15004,709.5159,709.5000,709.3200,709.8500,709.2500,2024-02-13,14:59:30,215
1693,15926,709.3608,709.2001,709.2101,709.5800,709.0800,2024-02-13,14:59:35,217
1694,11313,709.3963,709.3700,709.5100,709.7000,709.1200,2024-02-13,14:59:40,223
1695,13432,709.5487,709.5509,709.5220,709.7299,709.3501,2024-02-13,14:59:45,226
1696,4729,709.3534,709.2600,709.3100,709.5000,709.2400,2024-02-13,14:59:50,130
1697,15522,709.9378,709.4775,710.2150,710.4699,709.3700,2024-02-13,14:59:55,245
1698,14018,710.2938,710.2795,710.6900,710.6900,710.0101,2024-02-13,15:00:00,288
1699,12663,710.3831,710.5376,710.2950,710.5857,710.0600,2024-02-13,15:00:05,224
1700,15758,710.8527,710.3800,711.2500,711.2600,710.3460,2024-02-13,15:00:10,279
1701,18424,711.1372,711.3099,711.4550,711.6100,710.7782,2024-02-13,15:00:15,342
1702,23156,711.7157,711.3725,711.8300,711.9900,711.3450,2024-02-13,15:00:20,347
1703,13782,711.5452,711.7000,711.3750,711.8300,711.3600,2024-02-13,15:00:25,247
1704,16195,711.2539,711.4000,711.6200,711.6200,711.1001,2024-02-13,15:00:30,270
1705,8895,711.7607,711.6350,711.8100,711.9900,711.5601,2024-02-13,15:00:35,172
1706,16470,711.4623,711.6800,711.1552,711.8000,711.0000,2024-02-13,15:00:40,269
1707,6076,711.1654,711.1552,711.0100,711.2903,711.0001,2024-02-13,15:00:45,165
1708,8735,711.1109,711.2999,710.9000,711.3000,710.8700,2024-02-13,15:00:50,216
1709,9984,710.8461,711.0400,710.8600,711.0400,710.6500,2024-02-13,15:00:55,232
1710,16574,711.3479,711.0499,711.6600,711.7200,710.9900,2024-02-13,15:01:00,264
1711,56525,712.2028,711.8000,712.0250,712.6000,711.8000,2024-02-13,15:01:05,757
1712,15447,712.2212,712.1947,712.4000,712.7000,711.8701,2024-02-13,15:01:10,276
1713,50857,713.1667,712.1000,713.4400,713.7256,712.1000,2024-02-13,15:01:15,625
1714,16786,713.0759,713.4300,713.2900,713.5100,712.7488,2024-02-13,15:01:20,266
1715,21023,713.3115,713.1282,713.1901,713.6400,713.0400,2024-02-13,15:01:25,334
1716,12922,712.8933,713.4050,712.5100,713.4050,712.5100,2024-02-13,15:01:30,257
1717,10924,712.3326,712.7300,712.0400,712.7500,712.0300,2024-02-13,15:01:35,234
1718,11272,711.8298,712.2999,711.4900,712.3599,711.4700,2024-02-13,15:01:40,250
1719,21505,711.6232,711.6999,711.2800,711.8800,711.2800,2024-02-13,15:01:45,290
1720,19469,711.1254,711.4250,710.9050,711.4699,710.7150,2024-02-13,15:01:50,293
1721,18168,710.5128,710.9050,710.4450,711.0229,709.6000,2024-02-13,15:01:55,374
1722,16331,710.3124,710.4450,710.1900,710.5520,710.1100,2024-02-13,15:02:00,243
1723,7061,710.2578,710.2260,710.3500,710.4800,710.0710,2024-02-13,15:02:05,203
1724,14366,710.1817,710.3500,710.0000,710.5707,709.9500,2024-02-13,15:02:10,348
1725,19798,709.9343,709.9500,710.0700,710.2000,709.7300,2024-02-13,15:02:15,299
1726,22394,709.6441,709.9300,709.4300,710.0400,709.2300,2024-02-13,15:02:20,369
1727,27451,709.3142,709.5530,709.1800,709.5600,709.1100,2024-02-13,15:02:25,412
1728,29920,709.0654,709.0300,709.3400,709.3800,708.8448,2024-02-13,15:02:30,563
1729,16066,709.6718,709.4285,710.0935,710.2500,709.1879,2024-02-13,15:02:35,266
1730,21878,710.4846,710.0600,710.5310,710.8999,709.9880,2024-02-13,15:02:40,272
1731,16516,710.2419,710.5346,710.2226,710.5600,709.8909,2024-02-13,15:02:45,208
1732,7697,710.1006,710.2900,709.9700,710.3300,709.8200,2024-02-13,15:02:50,167
1733,6663,709.8108,709.9750,709.6500,710.0900,709.4800,2024-02-13,15:02:55,146
1734,12848,709.7294,709.5593,710.0266,710.1100,709.4800,2024-02-13,15:03:00,230
1735,10138,710.0413,710.3522,709.9420,710.3522,703.5001,2024-02-13,15:03:05,124
1736,17116,710.4032,710.0550,710.4650,710.7774,710.0550,2024-02-13,15:03:10,273
1737,9148,710.3272,710.3500,710.8200,710.8390,710.0000,2024-02-13,15:03:15,230
1738,6889,710.6972,710.7550,710.7700,710.8800,710.5101,2024-02-13,15:03:20,135
1739,10434,710.4277,710.7500,710.3600,710.7919,710.1200,2024-02-13,15:03:25,233
1740,8511,710.1869,710.3800,709.9600,710.6116,709.8800,2024-02-13,15:03:30,197
1741,18230,709.6228,709.9200,709.7800,709.9200,709.3900,2024-02-13,15:03:35,294
1742,5507,709.8605,709.7600,709.9600,710.0020,709.6400,2024-02-13,15:03:40,143
1743,20714,709.3462,709.7600,709.1700,709.7849,709.0800,2024-02-13,15:03:45,294
1744,31628,709.0456,709.1091,709.1432,709.2800,708.8239,2024-02-13,15:03:50,439
1745,8681,709.1944,709.2699,709.1350,709.3707,708.9216,2024-02-13,15:03:55,185
1746,12339,709.4957,709.2700,709.2110,709.8700,709.1500,2024-02-13,15:04:00,223
1747,17982,709.1864,709.6000,708.9643,709.6000,708.8800,2024-02-13,15:04:05,341
1748,53969,708.4016,708.8800,708.5050,708.8800,708.1000,2024-02-13,15:04:10,871
1749,15783,708.9111,708.5250,708.8350,709.2400,708.2933,2024-02-13,15:04:15,292
1750,15306,708.9969,708.7700,709.2295,709.2300,708.7100,2024-02-13,15:04:20,229
1751,33613,710.0174,709.0000,710.5200,710.8200,709.0000,2024-02-13,15:04:25,527
1752,36685,711.1683,710.5200,711.5050,712.0000,710.2200,2024-02-13,15:04:30,576
1753,14005,711.1436,711.5050,710.8342,711.6100,710.7100,2024-02-13,15:04:35,307
1754,6498,710.7196,710.6044,710.8300,710.9100,710.4701,2024-02-13,15:04:40,163
1755,18118,710.5032,710.6500,710.8600,711.0000,710.0100,2024-02-13,15:04:45,269
1756,11854,710.9784,711.0900,710.5500,711.3599,710.5500,2024-02-13,15:04:50,175
1757,7353,710.9025,710.5800,710.8345,711.1300,710.5800,2024-02-13,15:04:55,178
1758,4758,710.4332,710.6500,710.4800,710.8300,710.1003,2024-02-13,15:05:00,166
1759,8868,710.7852,710.4700,710.9000,711.0000,710.4350,2024-02-13,15:05:05,220
1760,78458,712.0677,710.8600,713.0000,713.0000,710.8600,2024-02-13,15:05:10,855
1761,31062,712.8467,713.0000,712.1600,713.2000,712.1600,2024-02-13,15:05:15,486
1762,11770,712.2913,712.4213,712.2800,712.4887,712.0100,2024-02-13,15:05:20,185
1763,22153,712.3710,712.0200,712.2000,712.7514,712.0200,2024-02-13,15:05:25,287
1764,10122,712.2361,712.7300,712.2469,712.7300,711.7200,2024-02-13,15:05:30,259
1765,8293,711.9057,712.3300,711.6200,712.4571,711.2900,2024-02-13,15:05:35,163
1766,9133,711.5441,711.3600,711.3200,711.8599,711.3100,2024-02-13,15:05:40,156
1767,14104,711.0764,711.2600,711.0000,711.3861,710.7600,2024-02-13,15:05:45,214
1768,10970,711.3983,711.3658,711.4100,711.7144,711.0700,2024-02-13,15:05:50,147
1769,8441,711.2560,711.1600,711.4465,711.4800,711.1200,2024-02-13,15:05:55,141
1770,11099,711.7194,711.4199,712.0000,712.2694,711.4199,2024-02-13,15:06:00,183
1771,18234,712.1277,712.2251,712.0265,712.3999,711.8300,2024-02-13,15:06:05,239
1772,11143,711.6945,712.0460,711.5294,712.0755,711.3201,2024-02-13,15:06:10,155
1773,5835,711.4102,711.5147,711.4601,711.6300,711.1501,2024-02-13,15:06:15,136
1774,5393,711.7284,711.6550,711.7100,711.9400,711.4701,2024-02-13,15:06:20,124
1775,7997,712.0790,711.7500,712.1600,712.3828,711.7100,2024-02-13,15:06:25,164
1776,13633,712.1165,712.1513,712.1100,712.4400,711.7300,2024-02-13,15:06:30,281
1777,8351,712.1996,711.9200,712.1450,712.3400,711.9200,2024-02-13,15:06:35,142
1778,12907,712.2037,712.1350,712.4200,712.4200,712.0000,2024-02-13,15:06:40,157
1779,36270,712.7580,712.4300,712.7350,713.0700,712.2200,2024-02-13,15:06:45,475
1780,12590,712.2240,712.3000,712.5950,712.7200,712.0900,2024-02-13,15:06:50,232
1781,5196,712.4485,712.5700,712.5160,712.6376,712.2850,2024-02-13,15:06:55,128
1782,7985,712.5651,712.5000,712.7331,712.7919,712.3300,2024-02-13,15:07:00,175
1783,20616,713.0287,712.7550,713.1500,713.3000,712.5000,2024-02-13,15:07:05,313
1784,30851,713.4726,713.1500,713.6400,713.8800,713.0100,2024-02-13,15:07:10,408
1785,22572,713.7376,713.6400,713.6100,713.9199,713.4400,2024-02-13,15:07:15,307
1786,60563,714.3222,713.7340,714.3600,714.8000,713.7340,2024-02-13,15:07:20,973
1787,22798,714.4475,714.3600,714.2500,714.7500,714.0601,2024-02-13,15:07:25,329
1788,21412,713.8219,714.3824,713.6700,714.4100,713.3500,2024-02-13,15:07:30,462
1789,5708,713.6743,713.7800,713.5850,713.9000,713.3801,2024-02-13,15:07:35,149
1790,11386,714.0025,713.7799,714.3950,714.5500,713.4097,2024-02-13,15:07:40,262
1791,14783,714.0508,714.3993,713.8650,714.3993,713.7700,2024-02-13,15:07:45,244
1792,10110,713.9917,713.7600,713.9201,714.1200,713.7600,2024-02-13,15:07:50,172
1793,18143,713.4065,713.9300,713.2200,714.1354,713.0000,2024-02-13,15:07:55,413
1794,19201,713.2770,713.3238,713.4999,713.5600,713.0200,2024-02-13,15:08:00,269
1795,8674,713.1676,713.0400,713.0300,713.3900,713.0000,2024-02-13,15:08:05,204
1796,13066,712.7303,713.0300,712.8500,713.1132,712.4401,2024-02-13,15:08:10,300
1797,11080,712.9005,712.6960,712.8340,713.1500,712.5200,2024-02-13,15:08:15,196
1798,5935,712.6730,712.7973,712.6750,712.8499,712.5001,2024-02-13,15:08:20,161
1799,14149,712.8548,712.7862,713.0600,713.0800,712.6100,2024-02-13,15:08:25,258
1800,4001,712.9509,712.7501,713.0527,713.0539,712.7501,2024-02-13,15:08:30,60
1801,13338,712.5417,712.8700,712.4561,712.8700,712.4000,2024-02-13,15:08:35,231
1802,15775,712.2647,712.5700,712.5780,712.5780,712.0100,2024-02-13,15:08:40,290
1803,6587,712.4150,712.5350,712.3200,712.6300,712.2200,2024-02-13,15:08:45,128
1804,5658,712.4117,712.4900,712.5497,712.5600,712.2300,2024-02-13,15:08:50,142
1805,28672,712.1886,712.4700,712.0300,712.4754,711.9600,2024-02-13,15:08:55,435
1806,29999,711.7145,712.0000,711.6350,712.0100,711.4200,2024-02-13,15:09:00,436
1807,18659,711.1640,711.6780,711.0900,711.7300,710.8681,2024-02-13,15:09:05,382
1808,25419,711.2107,711.0208,711.5400,711.5800,710.8110,2024-02-13,15:09:10,275
1809,13231,711.1175,711.4800,710.7220,711.6000,710.5500,2024-02-13,15:09:15,258
1810,24039,710.5161,710.8099,710.0300,710.8400,710.0300,2024-02-13,15:09:20,342
1811,19350,710.4185,710.2300,711.1550,711.2999,710.0000,2024-02-13,15:09:25,351
1812,9789,711.4028,711.0988,711.2200,711.7200,711.0988,2024-02-13,15:09:30,210
1813,4467,711.4173,711.3100,711.3500,711.5099,711.3100,2024-02-13,15:09:35,101
1814,9150,711.3746,711.3403,711.5250,711.5500,711.1100,2024-02-13,15:09:40,155
1815,4058,711.3121,711.5200,711.3054,711.5200,711.1301,2024-02-13,15:09:45,77
1816,9474,711.0519,711.3607,711.0000,711.3701,710.8600,2024-02-13,15:09:50,192
1817,5684,711.2367,711.1300,711.3924,711.3924,711.0075,2024-02-13,15:09:55,112
1818,18702,711.2793,711.3248,711.1250,711.5000,710.8700,2024-02-13,15:10:00,283
1819,11124,711.5700,711.3507,711.5705,711.7797,711.2300,2024-02-13,15:10:05,153
1820,22472,711.8504,711.5650,711.9900,712.4390,711.4800,2024-02-13,15:10:10,439
1821,16367,712.3139,712.0399,712.2000,712.6000,711.7800,2024-02-13,15:10:15,260
1822,8877,712.2413,712.2400,712.0644,712.5000,711.7601,2024-02-13,15:10:20,192
1823,6068,712.2485,711.9800,712.5500,712.5700,711.9800,2024-02-13,15:10:25,145
1824,12170,712.6222,712.5700,712.5600,712.8999,712.2800,2024-02-13,15:10:30,230
