,v,vw,o,c,h,l,t,n
1484,8906.0,169.9371,169.9100,169.9850,169.9850,169.9000,2024-02-13,15:24:20,138
1485,26837.0,169.9817,169.9700,170.0200,170.0200,169.9400,2024-02-13,15:24:25,261
1486,10517.0,170.0687,170.0400,170.0800,170.0800,170.0300,2024-02-13,15:24:30,168
1487,8157.0,170.0604,170.0700,170.0800,170.0800,170.0300,2024-02-13,15:24:35,102
1488,13824.0,170.1017,170.0800,170.1000,170.1200,170.0800,2024-02-13,15:24:40,127
1489,6444.0,170.0941,170.0801,170.0820,170.1100,170.0800,2024-02-13,15:24:45,84
1490,8861.0,170.0473,170.0800,170.0300,170.1000,169.9950,2024-02-13,15:24:50,125
1491,5430.0,169.9835,170.0000,169.9800,170.0000,169.9600,2024-02-13,15:24:55,101
1492,12437.0,169.9864,169.9500,169.9891,170.0000,169.9401,2024-02-13,15:25:00,142
1493,4779.0,169.9810,169.9800,169.9600,169.9999,169.9600,2024-02-13,15:25:05,72
1494,12123.0,169.9901,169.9750,169.9971,170.0000,169.9600,2024-02-13,15:25:10,99
1495,2546.0,169.9858,169.9900,169.9801,169.9900,169.9801,2024-02-13,15:25:15,47
1496,4950.0,169.9811,169.9900,169.9700,169.9900,169.9600,2024-02-13,15:25:20,83
1497,13898.0,169.9483,169.9714,169.9171,169.9820,169.8601,2024-02-13,15:25:25,99
1498,7228.0,169.9206,169.9209,169.9100,169.9300,169.9100,2024-02-13,15:25:30,103
1499,3373.0,169.8960,169.9100,169.8850,169.9100,169.8700,2024-02-13,15:25:35,51
1500,6476.0,169.8947,169.8854,169.9000,169.9000,169.8822,2024-02-13,15:25:40,79
1501,7013.0,169.8609,169.8950,169.8500,169.8984,169.8300,2024-02-13,15:25:45,120
1502,11432.0,169.8555,169.8600,169.8500,169.8700,169.8400,2024-02-13,15:25:50,141
1503,11122.0,169.8205,169.8450,169.8366,169.8500,169.8100,2024-02-13,15:25:55,155
1504,10315.0,169.8667,169.8500,169.8500,169.8800,169.8350,2024-02-13,15:26:00,151
1505,3665.0,169.8552,169.8550,169.8400,169.8650,169.8400,2024-02-13,15:26:05,51
1506,18522.0,169.8340,169.8400,169.8200,169.8700,169.8000,2024-02-13,15:26:10,213
1507,7195.0,169.8228,169.8100,169.8100,169.8465,169.8000,2024-02-13,15:26:15,91
1508,6695.0,169.8248,169.8050,169.8350,169.8400,169.8050,2024-02-13,15:26:20,101
1509,9533.0,169.9048,169.8400,169.9700,169.9800,169.8400,2024-02-13,15:26:25,161
1510,13357.0,169.9914,169.9500,170.0000,170.0400,169.9400,2024-02-13,15:26:30,146
1511,7091.0,169.9606,170.0000,169.9300,170.0100,169.9000,2024-02-13,15:26:35,108
1512,3752.0,169.9420,169.9300,169.9600,169.9600,169.9300,2024-02-13,15:26:40,77
1513,2189.0,169.9542,169.9596,169.9600,169.9600,169.9500,2024-02-13,15:26:45,28
1514,8142.0,169.9589,169.9600,169.9400,169.9750,169.9350,2024-02-13,15:26:50,116
1515,8394.0,169.9290,169.9389,169.9400,169.9400,169.9000,2024-02-13,15:26:55,127
1516,15044.0,169.9851,169.9400,170.0107,170.0200,169.9350,2024-02-13,15:27:00,191
1517,2222.0,170.0328,170.0311,170.0500,170.0500,170.0100,2024-02-13,15:27:05,76
1518,14252.0,170.0122,170.0400,169.9474,170.0500,169.9400,2024-02-13,15:27:10,171
1519,3152.0,169.9723,169.9900,169.9800,169.9900,169.9658,2024-02-13,15:27:15,56
1520,8520.0,169.9049,169.9701,169.9150,169.9701,169.8700,2024-02-13,15:27:20,164
1521,16496.0,169.9114,169.9200,169.9175,169.9200,169.8850,2024-02-13,15:27:25,132
1522,42033.0,170.0506,169.9200,170.1014,170.1100,169.9200,2024-02-13,15:27:30,377
1523,15289.0,170.1045,170.1050,170.1100,170.1100,170.0968,2024-02-13,15:27:35,200
1524,10268.0,170.0667,170.1000,170.0400,170.1000,170.0300,2024-02-13,15:27:40,147
1525,7221.0,170.0864,170.0600,170.0916,170.0950,170.0600,2024-02-13,15:27:45,116
1526,6614.0,170.0898,170.0900,170.0600,170.1050,170.0600,2024-02-13,15:27:50,116
1527,2638.0,170.0828,170.0692,170.1000,170.1050,170.0692,2024-02-13,15:27:55,65
1528,7351.0,170.0756,170.1000,170.0700,170.1000,170.0550,2024-02-13,15:28:00,130
1529,4882.0,170.0567,170.0600,170.0600,170.0700,170.0400,2024-02-13,15:28:05,81
1530,8027.0,170.0558,170.0550,170.0500,170.0600,170.0474,2024-02-13,15:28:10,128
1531,9661.0,170.0682,170.0600,170.0800,170.0850,170.0568,2024-02-13,15:28:15,135
1532,40712.0,170.1008,170.0700,170.1100,170.1200,170.0600,2024-02-13,15:28:20,361
1533,13052.0,170.1013,170.1200,170.0900,170.1200,170.0900,2024-02-13,15:28:25,126
1534,4608.0,170.0893,170.0800,170.1000,170.1102,170.0750,2024-02-13,15:28:30,101
1535,14307.0,170.0184,170.1002,170.0100,170.1002,169.9900,2024-02-13,15:28:35,239
1536,8887.0,170.0151,170.0150,170.0200,170.0200,170.0001,2024-02-13,15:28:40,139
1537,19696.0,170.0148,170.0100,170.0300,170.0400,170.0000,2024-02-13,15:28:45,177
1538,9377.0,170.0797,170.0400,170.1300,170.1350,170.0300,2024-02-13,15:28:50,160
1539,10593.0,170.1098,170.1320,170.0800,170.1320,170.0800,2024-02-13,15:28:55,168
1540,9550.0,170.0642,170.0700,170.0900,170.0900,170.0250,2024-02-13,15:29:00,141
1541,9740.0,170.1087,170.1100,170.1000,170.1200,170.0900,2024-02-13,15:29:05,155
1542,5253.0,170.1237,170.1000,170.1400,170.1400,170.1000,2024-02-13,15:29:10,93
1543,7500.0,170.1544,170.1400,170.1600,170.1600,170.1327,2024-02-13,15:29:15,122
1544,13869.0,170.1887,170.1700,170.2000,170.2000,170.1600,2024-02-13,15:29:20,174
1545,14944.0,170.2256,170.2000,170.2500,170.2700,170.1950,2024-02-13,15:29:25,189
1546,17916.0,170.2578,170.2700,170.2200,170.2800,170.2200,2024-02-13,15:29:30,199
1547,8157.0,170.2402,170.2250,170.2600,170.2600,170.2200,2024-02-13,15:29:35,117
1548,21576.0,170.3407,170.2799,170.3479,170.3900,170.2799,2024-02-13,15:29:40,254
1549,6955.0,170.3561,170.3400,170.3800,170.3800,170.3310,2024-02-13,15:29:45,137
1550,19302.0,170.3909,170.3800,170.4100,170.4200,170.3616,2024-02-13,15:29:50,174
1551,14266.0,170.4223,170.4200,170.4600,170.4700,170.4100,2024-02-13,15:29:55,154
1552,21190.0,170.4869,170.4600,170.5100,170.5100,170.4600,2024-02-13,15:30:00,287
1553,19571.0,170.5013,170.5100,170.4900,170.5275,170.4700,2024-02-13,15:30:05,264
1554,12105.0,170.4837,170.4892,170.4350,170.5300,170.4350,2024-02-13,15:30:10,168
1555,9736.0,170.4917,170.4800,170.5001,170.5300,170.4500,2024-02-13,15:30:15,182
1556,13693.0,170.5283,170.5200,170.5498,170.5500,170.4950,2024-02-13,15:30:20,181
1557,7409.0,170.5650,170.5450,170.5830,170.5900,170.5450,2024-02-13,15:30:25,157
1558,17483.0,170.6073,170.5900,170.6150,170.6300,170.5800,2024-02-13,15:30:30,230
1559,6830.0,170.6170,170.6200,170.6400,170.6400,170.6100,2024-02-13,15:30:35,129
1560,14301.0,170.6469,170.6500,170.6498,170.6800,170.6300,2024-02-13,15:30:40,193
1561,14889.0,170.6568,170.6500,170.6600,170.6800,170.6400,2024-02-13,15:30:45,184
1562,10677.0,170.6514,170.6800,170.6400,170.6800,170.6400,2024-02-13,15:30:50,150
1563,10476.0,170.6291,170.6435,170.6200,170.6500,170.6050,2024-02-13,15:30:55,148
1564,11024.0,170.6260,170.6100,170.6100,170.6400,170.6080,2024-02-13,15:31:00,164
1565,6806.0,170.6359,170.6600,170.6400,170.6600,170.6100,2024-02-13,15:31:05,113
1566,11038.0,170.6227,170.6300,170.6001,170.6300,170.6000,2024-02-13,15:31:10,115
1567,9349.0,170.6276,170.6083,170.6500,170.6500,170.6000,2024-02-13,15:31:15,111
1568,4747.0,170.6489,170.6500,170.6600,170.6600,170.6401,2024-02-13,15:31:20,92
1569,14854.0,170.6764,170.6593,170.6799,170.6950,170.6593,2024-02-13,15:31:25,159
1570,43343.0,170.6474,170.6750,170.6300,170.6800,170.5700,2024-02-13,15:31:30,356
1571,7208.0,170.6058,170.6201,170.5900,170.6500,170.5800,2024-02-13,15:31:35,148
1572,9236.0,170.5528,170.5800,170.5200,170.5900,170.5200,2024-02-13,15:31:40,151
1573,14688.0,170.4922,170.5060,170.4820,170.5220,170.4700,2024-02-13,15:31:45,182
1574,9981.0,170.4953,170.5000,170.4850,170.5000,170.4800,2024-02-13,15:31:50,157
1575,5774.0,170.5593,170.4920,170.6000,170.6000,170.4900,2024-02-13,15:31:55,130
1576,7012.0,170.6316,170.6001,170.6470,170.6599,170.6001,2024-02-13,15:32:00,134
1577,6021.0,170.6419,170.6500,170.6500,170.6600,170.6250,2024-02-13,15:32:05,101
1578,11134.0,170.5878,170.6400,170.5520,170.6400,170.5200,2024-02-13,15:32:10,190
1579,5010.0,170.5086,170.5200,170.4900,170.5300,170.4900,2024-02-13,15:32:15,96
1580,4429.0,170.4833,170.4801,170.4592,170.5200,170.4592,2024-02-13,15:32:20,124
1581,12466.0,170.4267,170.4628,170.4172,170.4899,170.4000,2024-02-13,15:32:25,175
1582,7237.0,170.3894,170.4199,170.3550,170.4199,170.3550,2024-02-13,15:32:30,132
1583,9678.0,170.3639,170.3600,170.3300,170.3800,170.3100,2024-02-13,15:32:35,145
1584,10157.0,170.3346,170.3100,170.3400,170.3400,170.3100,2024-02-13,15:32:40,150
1585,6918.0,170.3873,170.3499,170.4300,170.4394,170.3450,2024-02-13,15:32:45,104
1586,6675.0,170.4095,170.4200,170.3801,170.4200,170.3801,2024-02-13,15:32:50,79
1587,1569.0,170.4034,170.4000,170.4078,170.4078,170.4000,2024-02-13,15:32:55,44
1588,13376.0,170.3946,170.4100,170.3800,170.4100,170.3621,2024-02-13,15:33:00,192
1589,24159.0,170.4203,170.3950,170.4900,170.4900,170.3680,2024-02-13,15:33:05,252
1590,12598.0,170.5400,170.5000,170.5600,170.5600,170.5000,2024-02-13,15:33:10,165
1591,14763.0,170.5328,170.5560,170.5100,170.5800,170.5000,2024-02-13,15:33:15,144
1592,8787.0,170.5122,170.5100,170.5150,170.5250,170.5100,2024-02-13,15:33:20,63
1593,4610.0,170.5195,170.5150,170.5100,170.5300,170.5100,2024-02-13,15:33:25,69
1594,5612.0,170.5603,170.5315,170.5976,170.6100,170.5315,2024-02-13,15:33:30,100
1595,7580.0,170.5752,170.5900,170.5200,170.5900,170.5200,2024-02-13,15:33:35,106
1596,5539.0,170.5165,170.5000,170.5200,170.5300,170.5000,2024-02-13,15:33:40,116
1597,9483.0,170.4898,170.5100,170.4600,170.5100,170.4526,2024-02-13,15:33:45,79
1598,3564.0,170.5020,170.4750,170.5300,170.5300,170.4750,2024-02-13,15:33:50,95
1599,4692.0,170.5023,170.5150,170.4800,170.5200,170.4750,2024-02-13,15:33:55,80
1600,17560.0,170.4771,170.4700,170.4900,170.4900,170.4500,2024-02-13,15:34:00,178
1601,18729.0,170.5299,170.5000,170.5150,170.5799,170.5000,2024-02-13,15:34:05,199
1602,11506.0,170.5332,170.5200,170.5700,170.5700,170.5100,2024-02-13,15:34:10,180
1603,4258.0,170.5594,170.5700,170.5422,170.5720,170.5390,2024-02-13,15:34:15,66
1604,4452.0,170.5459,170.5464,170.5500,170.5500,170.5301,2024-02-13,15:34:20,84
1605,9854.0,170.5788,170.5450,170.6050,170.6100,170.5450,2024-02-13,15:34:25,133
1606,13684.0,170.6397,170.6100,170.6700,170.6700,170.6100,2024-02-13,15:34:30,166
1607,7987.0,170.6414,170.6650,170.6300,170.6650,170.6100,2024-02-13,15:34:35,92
1608,3397.0,170.6299,170.6101,170.6250,170.6400,170.6101,2024-02-13,15:34:40,58
1609,5249.0,170.6056,170.6200,170.5800,170.6400,170.5800,2024-02-13,15:34:45,102
1610,3460.0,170.5977,170.5800,170.6199,170.6199,170.5800,2024-02-13,15:34:50,74
1611,10661.0,170.6296,170.6002,170.6674,170.6700,170.6002,2024-02-13,15:34:55,151
