,v,vw,o,c,h,l,t,n
1549,15176,171.2253,171.1300,171.2441,171.3000,171.1300,2024-02-13,15:26:55,221
1550,39289,171.3888,171.2500,171.3602,171.4500,171.2500,2024-02-13,15:27:00,366
1551,15839,171.4091,171.3935,171.4150,171.4500,171.3249,2024-02-13,15:27:05,164
1552,28159,171.4129,171.4100,171.3947,171.4600,171.3401,2024-02-13,15:27:10,286
1553,16259,171.3321,171.3701,171.3254,171.4200,171.2500,2024-02-13,15:27:15,180
1554,18349,171.2631,171.3300,171.1668,171.3350,171.1668,2024-02-13,15:27:20,144
1555,16048,171.1828,171.1700,171.1850,171.2455,171.1101,2024-02-13,15:27:25,177
1556,16782,171.1605,171.2000,171.1473,171.2100,171.1206,2024-02-13,15:27:30,142
1557,22416,171.1072,171.1640,171.1000,171.1640,171.0600,2024-02-13,15:27:35,237
1558,33416,170.9638,171.1000,170.9000,171.1300,170.8700,2024-02-13,15:27:40,319
1559,18913,170.9521,170.8850,171.0429,171.0599,170.8618,2024-02-13,15:27:45,151
1560,10950,171.0810,171.0301,171.0850,171.1300,171.0300,2024-02-13,15:27:50,101
1561,17400,171.1913,171.0850,171.2050,171.2429,171.0600,2024-02-13,15:27:55,163
1562,13010,171.2745,171.1801,171.2800,171.3100,171.1801,2024-02-13,15:28:00,127
1563,20109,171.3204,171.2870,171.3750,171.3788,171.2850,2024-02-13,15:28:05,149
1564,20265,171.3331,171.3846,171.3900,171.4400,171.2800,2024-02-13,15:28:10,179
1565,14052,171.4127,171.3968,171.3700,171.4499,171.3700,2024-02-13,15:28:15,117
1566,16785,171.4061,171.3800,171.4400,171.4500,171.3800,2024-02-13,15:28:20,186
1567,27176,171.4135,171.4300,171.4100,171.4500,171.3837,2024-02-13,15:28:25,313
1568,20821,171.4044,171.4050,171.4299,171.4300,171.3800,2024-02-13,15:28:30,183
1569,24941,171.3450,171.4032,171.3300,171.4179,171.2800,2024-02-13,15:28:35,309
1570,9564,171.3415,171.3517,171.3650,171.3894,171.2976,2024-02-13,15:28:40,94
1571,10636,171.3577,171.3600,171.2700,171.4271,171.2700,2024-02-13,15:28:45,135
1572,12673,171.3117,171.2601,171.3350,171.3500,171.2600,2024-02-13,15:28:50,151
1573,17687,171.3272,171.3400,171.3099,171.3600,171.2800,2024-02-13,15:28:55,215
1574,17303,171.2495,171.2950,171.2600,171.3200,171.2100,2024-02-13,15:29:00,147
1575,24014,171.1970,171.2600,171.1799,171.2600,171.0901,2024-02-13,15:29:05,172
1576,5894,171.1418,171.1578,171.1300,171.1600,171.1203,2024-02-13,15:29:10,93
1577,26890,171.1781,171.1400,171.2300,171.3000,171.1350,2024-02-13,15:29:15,198
1578,7931,171.2377,171.2317,171.1900,171.2800,171.1900,2024-02-13,15:29:20,110
1579,7322,171.2446,171.2000,171.2350,171.2840,171.2000,2024-02-13,15:29:25,112
1580,10770,171.1371,171.2100,171.1200,171.2200,171.0800,2024-02-13,15:29:30,174
1581,11052,171.2023,171.1098,171.3000,171.3000,171.1001,2024-02-13,15:29:35,150
1582,48670,171.4413,171.2876,171.4300,171.5400,171.2400,2024-02-13,15:29:40,492
1583,15091,171.3785,171.4425,171.3300,171.4700,171.2700,2024-02-13,15:29:45,152
1584,34644,171.4289,171.3700,171.5000,171.5300,171.3058,2024-02-13,15:29:50,303
1585,12407,171.4517,171.4900,171.4444,171.5200,171.4101,2024-02-13,15:29:55,174
1586,38371,171.5515,171.4500,171.5720,171.5908,171.4201,2024-02-13,15:30:00,271
1587,35187,171.5039,171.5300,171.5100,171.5500,171.4451,2024-02-13,15:30:05,268
1588,22697,171.5809,171.4901,171.5101,171.6300,171.4901,2024-02-13,15:30:10,264
1589,13149,171.5646,171.5200,171.6460,171.6799,171.4600,2024-02-13,15:30:15,200
1590,15319,171.6266,171.6562,171.5800,171.6703,171.5750,2024-02-13,15:30:20,161
1591,10669,171.5476,171.5650,171.5500,171.6100,171.5202,2024-02-13,15:30:25,95
1592,11633,171.5513,171.5600,171.6000,171.6199,171.5000,2024-02-13,15:30:30,122
1593,23993,171.5348,171.6000,171.5200,171.6000,171.4900,2024-02-13,15:30:35,164
1594,29093,171.5885,171.5201,171.5500,171.6945,171.5201,2024-02-13,15:30:40,254
1595,23101,171.4850,171.5439,171.4600,171.5500,171.4200,2024-02-13,15:30:45,220
1596,13593,171.4499,171.4699,171.4700,171.4900,171.4202,2024-02-13,15:30:50,153
1597,8558,171.4949,171.5000,171.5450,171.5595,171.4600,2024-02-13,15:30:55,91
1598,23787,171.6602,171.5600,171.7377,171.7500,171.5600,2024-02-13,15:31:00,231
